time,latitude,longitude,altitude
1697739764.951648,42.340639,-71.07826433333334,-14.300000000000004
1697739765.0520453,42.34063883333334,-71.07826433333334,-14.300000000000004
1697739765.151317,42.34063883333334,-71.07826433333334,-14.300000000000004
1697739765.2512777,42.34063883333334,-71.07826433333334,-14.200000000000003
1697739765.3514268,42.34063883333334,-71.07826433333334,-14.200000000000003
1697739765.4519014,42.34063866666666,-71.07826416666667,-14.200000000000003
1697739765.548061,42.34063866666666,-71.07826416666667,-14.200000000000003
1697739765.6543944,42.34063866666666,-71.07826416666667,-14.200000000000003
1697739765.7517745,42.3406385,-71.07826416666667,-14.100000000000001
1697739765.8516502,42.3406385,-71.07826416666667,-14.100000000000001
1697739765.9522736,42.3406385,-71.07826416666667,-14.100000000000001
1697739766.0519013,42.34063833333333,-71.07826416666667,-14.100000000000001
1697739766.1518056,42.34063833333333,-71.07826416666667,-14.100000000000001
1697739766.2526517,42.34063833333333,-71.07826416666667,-14.000000000000004
1697739766.351096,42.340638166666665,-71.07826416666667,-14.000000000000004
1697739766.4481785,42.340638166666665,-71.078264,-14.000000000000004
1697739766.551516,42.340638,-71.078264,-14.000000000000004
1697739766.655242,42.34063783333333,-71.07826383333334,-14.000000000000004
1697739766.7523286,42.3406375,-71.07826366666667,-14.000000000000004
1697739766.8531985,42.34063733333333,-71.0782635,-13.900000000000002
1697739766.952333,42.340637,-71.07826316666667,-13.900000000000002
1697739767.0523162,42.34063666666667,-71.078263,-13.900000000000002
1697739767.152337,42.340636333333336,-71.07826266666666,-13.900000000000002
1697739767.2537804,42.340636,-71.07826233333333,-13.900000000000002
1697739767.348288,42.340635666666664,-71.07826183333333,-13.900000000000002
1697739767.4528093,42.340635166666665,-71.07826133333333,-13.900000000000002
1697739767.5528061,42.3406345,-71.07826066666667,-13.900000000000002
1697739767.6566625,42.340633833333335,-71.07826,-13.900000000000002
1697739767.7537417,42.340633,-71.07825916666667,-13.900000000000002
1697739767.852386,42.340632166666666,-71.07825833333334,-13.900000000000002
1697739767.9522824,42.34063116666667,-71.07825733333334,-13.900000000000002
1697739768.052713,42.340630166666664,-71.07825633333333,-13.900000000000002
1697739768.152618,42.340629,-71.07825516666666,-13.900000000000002
1697739768.2482595,42.34062766666667,-71.078254,-13.900000000000002
1697739768.3525639,42.34062633333333,-71.07825266666667,-13.900000000000002
1697739768.452924,42.34062483333334,-71.07825116666666,-13.900000000000002
1697739768.5501575,42.34062316666667,-71.07824983333333,-13.900000000000002
1697739768.656037,42.3406215,-71.078248,-13.800000000000004
1697739768.752259,42.340619833333335,-71.0782465,-13.800000000000004
1697739768.854716,42.340618,-71.07824466666666,-13.800000000000004
1697739768.9523523,42.34061633333334,-71.07824283333333,-13.800000000000004
1697739769.0513363,42.3406145,-71.07824116666667,-13.800000000000004
1697739769.1483285,42.34061283333333,-71.07823916666666,-13.800000000000004
1697739769.2527614,42.340611,-71.07823733333333,-13.900000000000002
1697739769.3531148,42.34060916666667,-71.0782355,-13.800000000000004
1697739769.4524806,42.34060733333333,-71.0782335,-13.800000000000004
1697739769.5516155,42.3406055,-71.0782315,-13.800000000000004
1697739769.6551363,42.34060366666667,-71.0782295,-13.800000000000004
1697739769.7518592,42.340602,-71.0782275,-13.800000000000004
1697739769.8523388,42.34060016666667,-71.07822533333334,-13.800000000000004
1697739769.953705,42.34059833333333,-71.07822350000001,-13.900000000000002
1697739770.048293,42.3405965,-71.0782215,-13.800000000000004
1697739770.1521637,42.340594833333334,-71.0782195,-13.900000000000002
1697739770.2520561,42.340593,-71.0782175,-13.900000000000002
1697739770.3528504,42.34059116666667,-71.07821583333333,-13.800000000000004
1697739770.4529102,42.3405895,-71.078214,-13.800000000000004
1697739770.5503755,42.34058783333333,-71.07821216666666,-13.800000000000004
1697739770.6543856,42.34058616666667,-71.07821033333333,-13.900000000000002
1697739770.752011,42.340584666666665,-71.07820866666667,-13.900000000000002
1697739770.8513002,42.34058316666667,-71.07820716666667,-13.900000000000002
1697739770.9485638,42.34058183333333,-71.0782055,-13.900000000000002
1697739771.0524967,42.340580333333335,-71.07820383333333,-13.900000000000002
1697739771.1533103,42.340579,-71.07820216666667,-13.900000000000002
1697739771.2512274,42.34057766666667,-71.0782005,-13.900000000000002
1697739771.3508103,42.340576166666665,-71.07819866666667,-13.900000000000002
1697739771.4512234,42.340574833333335,-71.07819666666667,-13.900000000000002
1697739771.5542212,42.34057333333333,-71.07819433333333,-13.900000000000002
1697739771.6622362,42.340571833333335,-71.07819183333334,-14.000000000000004
1697739771.7535934,42.3405705,-71.078189,-14.000000000000004
1697739771.8511248,42.340568833333336,-71.078186,-14.000000000000004
1697739771.9524302,42.340567166666666,-71.0781825,-14.000000000000004
1697739772.0534592,42.3405655,-71.0781785,-14.000000000000004
1697739772.1511471,42.340564,-71.078174,-14.000000000000004
1697739772.2518759,42.340562166666665,-71.07816966666667,-14.100000000000001
1697739772.3526754,42.340560333333336,-71.07816483333333,-14.100000000000001
1697739772.4531732,42.34055883333333,-71.0781595,-14.100000000000001
1697739772.5514584,42.34055716666667,-71.07815383333333,-14.100000000000001
1697739772.6569128,42.34055566666667,-71.07814833333333,-14.100000000000001
1697739772.751273,42.34055433333333,-71.07814216666667,-14.200000000000003
1697739772.8741546,42.34055266666667,-71.07813583333333,-14.200000000000003
1697739772.9541233,42.34055133333333,-71.07812916666667,-14.200000000000003
1697739773.07428,42.34055,-71.07812233333334,-14.200000000000003
1697739773.153207,42.34054883333334,-71.07811516666666,-14.300000000000004
1697739773.2534213,42.34054783333333,-71.07810783333333,-14.300000000000004
1697739773.3534129,42.340547,-71.07810033333334,-14.300000000000004
1697739773.4563823,42.3405465,-71.07809266666666,-14.300000000000004
1697739773.5513415,42.34054583333333,-71.07808483333334,-14.400000000000002
1697739773.6520348,42.3405455,-71.07807683333333,-14.400000000000002
1697739773.752913,42.34054533333333,-71.0780685,-14.400000000000002
1697739773.8535836,42.34054533333333,-71.07806016666666,-14.500000000000004
1697739773.9517705,42.340545666666664,-71.07805166666667,-14.500000000000004
1697739774.0530229,42.34054616666667,-71.07804316666666,-14.600000000000001
1697739774.152373,42.340546833333335,-71.07803433333333,-14.600000000000001
1697739774.2529063,42.340548,-71.0780255,-14.600000000000001
1697739774.3519924,42.34054916666667,-71.07801666666667,-14.600000000000001
1697739774.4520586,42.340550666666665,-71.07800766666666,-14.700000000000003
1697739774.547522,42.340552333333335,-71.07799866666667,-14.700000000000003
1697739774.6545448,42.3405545,-71.07798966666667,-14.800000000000004
1697739774.7522454,42.34055683333333,-71.07798066666666,-14.800000000000004
1697739774.851389,42.3405595,-71.07797183333334,-14.800000000000004
1697739774.952318,42.34056233333333,-71.07796283333333,-14.800000000000004
1697739775.0519667,42.3405655,-71.07795383333334,-14.900000000000002
1697739775.151387,42.340568833333336,-71.07794516666667,-14.900000000000002
1697739775.2528205,42.340572333333334,-71.07793633333333,-14.900000000000002
1697739775.3515084,42.340576,-71.0779275,-14.900000000000002
1697739775.449354,42.34057983333334,-71.07791883333333,-15.000000000000004
1697739775.552219,42.34058383333333,-71.07791,-15.000000000000004
1697739775.6540334,42.34058783333333,-71.07790133333333,-15.000000000000004
1697739775.7524478,42.340592,-71.07789233333334,-15.100000000000001
1697739775.854755,42.340596,-71.0778835,-15.100000000000001
1697739775.9526541,42.34060016666667,-71.07787466666667,-15.100000000000001
1697739776.0529413,42.3406045,-71.07786583333333,-15.100000000000001
1697739776.1520975,42.34060866666667,-71.077857,-15.100000000000001
1697739776.2526937,42.340613166666664,-71.07784816666667,-15.200000000000003
1697739776.3493524,42.340617333333334,-71.07783916666666,-15.200000000000003
1697739776.4530957,42.34062183333333,-71.07783033333334,-15.200000000000003
1697739776.551767,42.34062633333333,-71.07782133333333,-15.200000000000003
1697739776.6557238,42.340630833333336,-71.0778125,-15.200000000000003
1697739776.7519417,42.34063533333333,-71.07780366666667,-15.300000000000004
1697739776.8510857,42.340639833333334,-71.07779466666666,-15.300000000000004
1697739776.9504097,42.34064433333333,-71.07778566666667,-15.300000000000004
1697739777.0512624,42.340649,-71.07777683333333,-15.300000000000004
1697739777.1512926,42.34065366666667,-71.077768,-15.400000000000002
1697739777.2482057,42.340658166666664,-71.077759,-15.400000000000002
1697739777.3531835,42.34066283333333,-71.07775,-15.400000000000002
1697739777.4524808,42.3406675,-71.07774116666667,-15.400000000000002
1697739777.549849,42.340672166666664,-71.07773233333333,-15.400000000000002
1697739777.6548629,42.34067683333333,-71.07772333333334,-15.400000000000002
1697739777.7511604,42.340681333333336,-71.07771433333333,-15.500000000000004
1697739777.8521934,42.340686,-71.0777055,-15.500000000000004
1697739777.953034,42.34069066666667,-71.07769666666667,-15.500000000000004
1697739778.0513642,42.340695333333336,-71.07768766666666,-15.600000000000001
1697739778.147701,42.3407,-71.07767883333334,-15.600000000000001
1697739778.2529938,42.34070466666667,-71.07766983333333,-15.600000000000001
1697739778.3510063,42.3407095,-71.07766116666667,-15.600000000000001
1697739778.4506822,42.34071433333333,-71.07765233333333,-15.600000000000001
1697739778.5512445,42.340719,-71.07764333333333,-15.700000000000003
1697739778.6541245,42.340723833333335,-71.07763466666667,-15.700000000000003
1697739778.7512188,42.340728666666664,-71.07762583333333,-15.700000000000003
1697739778.852194,42.3407335,-71.077617,-15.700000000000003
1697739778.95329,42.340738333333334,-71.07760816666666,-15.700000000000003
1697739779.0481343,42.340743333333336,-71.07759933333334,-15.800000000000004
1697739779.1518908,42.340748166666664,-71.0775905,-15.800000000000004
1697739779.2510765,42.34075283333333,-71.07758166666666,-15.800000000000004
1697739779.3509698,42.34075766666667,-71.07757283333333,-15.800000000000004
1697739779.4521196,42.3407625,-71.07756416666666,-15.900000000000002
1697739779.550436,42.34076733333333,-71.07755516666667,-15.900000000000002
1697739779.6561852,42.34077216666667,-71.0775465,-15.900000000000002
1697739779.7522092,42.34077683333334,-71.07753766666667,-15.900000000000002
1697739779.851281,42.3407815,-71.07752883333333,-15.900000000000002
1697739779.9488466,42.34078616666667,-71.07752016666667,-16.000000000000004
1697739780.0530846,42.34079083333334,-71.07751183333333,-16.000000000000004
1697739780.150887,42.34079533333333,-71.07750316666667,-16.000000000000004
1697739780.250763,42.340799833333335,-71.07749483333333,-16.000000000000004
1697739780.35226,42.340804166666665,-71.07748683333334,-16.1
1697739780.4512413,42.34080866666667,-71.07747866666666,-16.1
1697739780.5506992,42.340813,-71.07747083333334,-16.1
1697739780.6534529,42.34081716666667,-71.077463,-16.1
1697739780.7512715,42.34082133333333,-71.07745533333333,-16.200000000000003
1697739780.84854,42.340825333333335,-71.077448,-16.200000000000003
1697739780.952075,42.340829166666666,-71.0774405,-16.200000000000003
1697739781.052236,42.340833,-71.0774335,-16.300000000000004
1697739781.1519291,42.340836833333334,-71.0774265,-16.300000000000004
1697739781.2541378,42.34084033333333,-71.07741966666667,-16.300000000000004
1697739781.3520968,42.34084383333333,-71.077413,-16.300000000000004
1697739781.4534345,42.340847333333336,-71.07740666666666,-16.400000000000002
1697739781.5529659,42.34085066666667,-71.0774005,-16.400000000000002
1697739781.6562424,42.340853833333334,-71.0773945,-16.400000000000002
1697739781.7471447,42.34085683333333,-71.07738866666666,-16.400000000000002
1697739781.8516045,42.34085983333333,-71.07738316666666,-16.400000000000002
1697739781.950987,42.340862666666666,-71.07737783333333,-16.500000000000004
1697739782.050345,42.34086533333333,-71.077373,-16.500000000000004
1697739782.1526341,42.340867833333334,-71.077368,-16.500000000000004
1697739782.2526007,42.340870333333335,-71.0773635,-16.500000000000004
1697739782.3510625,42.34087266666667,-71.07735916666667,-16.500000000000004
1697739782.4522605,42.340874666666664,-71.07735516666666,-16.6
1697739782.5511055,42.34087683333333,-71.0773515,-16.6
1697739782.6544821,42.34087866666667,-71.07734783333333,-16.6
1697739782.7550738,42.3408805,-71.07734466666666,-16.6
1697739782.8533592,42.340882,-71.0773415,-16.6
1697739782.951994,42.34088366666667,-71.07733883333333,-16.700000000000003
1697739783.0522704,42.340885166666666,-71.07733616666667,-16.700000000000003
1697739783.1510959,42.34088633333333,-71.07733366666666,-16.700000000000003
1697739783.2524054,42.34088766666667,-71.0773315,-16.700000000000003
1697739783.3525116,42.340888666666665,-71.07732933333334,-16.700000000000003
1697739783.4539418,42.34088966666667,-71.0773275,-16.700000000000003
1697739783.548279,42.34089066666667,-71.07732583333333,-16.700000000000003
1697739783.6594582,42.340891666666664,-71.07732416666667,-16.700000000000003
1697739783.7540607,42.340892333333336,-71.0773225,-16.700000000000003
1697739783.8521075,42.340893333333334,-71.077321,-16.800000000000004
1697739783.9551766,42.340894166666665,-71.07731933333334,-16.800000000000004
1697739784.0542645,42.34089516666667,-71.07731783333334,-16.800000000000004
1697739784.1548502,42.340896,-71.07731633333333,-16.800000000000004
1697739784.2551608,42.34089683333333,-71.07731466666667,-16.800000000000004
1697739784.3530865,42.34089766666666,-71.07731316666667,-16.900000000000002
1697739784.4502711,42.34089866666667,-71.0773115,-16.900000000000002
1697739784.5527878,42.340899666666665,-71.07730983333333,-16.900000000000002
1697739784.6568859,42.340900833333336,-71.07730783333334,-16.900000000000002
1697739784.7531786,42.340901833333334,-71.07730583333333,-17.000000000000004
1697739784.8551855,42.34090283333333,-71.0773035,-17.000000000000004
1697739784.9568725,42.34090416666667,-71.07730116666667,-17.1
1697739785.0562255,42.34090533333333,-71.0772985,-17.200000000000003
1697739785.1550188,42.340906833333335,-71.07729566666667,-17.200000000000003
1697739785.2546515,42.34090833333333,-71.07729266666666,-17.200000000000003
1697739785.3511536,42.34091033333333,-71.07728933333334,-17.300000000000004
1697739785.4541392,42.34091216666667,-71.07728583333333,-17.300000000000004
1697739785.552992,42.340914166666664,-71.07728216666666,-17.300000000000004
1697739785.656076,42.34091633333333,-71.07727816666667,-17.300000000000004
1697739785.7547767,42.34091866666667,-71.07727416666667,-17.300000000000004
1697739785.85416,42.340921,-71.07727,-17.400000000000002
1697739785.9520223,42.3409235,-71.0772655,-17.400000000000002
1697739786.0530584,42.34092616666667,-71.07726083333333,-17.400000000000002
1697739786.152897,42.34092883333334,-71.077256,-17.400000000000002
1697739786.249868,42.34093166666667,-71.07725116666667,-17.500000000000004
1697739786.3527403,42.3409345,-71.077246,-17.500000000000004
1697739786.452939,42.3409375,-71.077241,-17.500000000000004
1697739786.5512462,42.34094066666667,-71.07723566666667,-17.500000000000004
1697739786.6570098,42.34094366666667,-71.07723016666667,-17.6
1697739786.7518368,42.340947,-71.07722466666667,-17.6
1697739786.8508544,42.34095033333333,-71.077219,-17.6
1697739786.9514298,42.340953666666664,-71.07721316666667,-17.6
1697739787.0522194,42.340957,-71.07720716666667,-17.6
1697739787.148287,42.340960333333335,-71.077201,-17.700000000000003
1697739787.2530928,42.34096383333333,-71.07719483333334,-17.700000000000003
1697739787.3507788,42.34096733333333,-71.0771885,-17.700000000000003
1697739787.450951,42.340971,-71.07718216666666,-17.700000000000003
1697739787.5517688,42.3409745,-71.0771755,-17.700000000000003
1697739787.6545558,42.34097833333333,-71.07716883333333,-17.800000000000004
1697739787.7519264,42.340982,-71.07716216666667,-17.800000000000004
1697739787.8530314,42.34098566666667,-71.07715516666667,-17.800000000000004
1697739787.9513288,42.3409895,-71.07714833333333,-17.800000000000004
1697739788.0478928,42.3409935,-71.07714133333333,-17.800000000000004
1697739788.153172,42.340997333333334,-71.07713416666667,-17.800000000000004
1697739788.2548919,42.3410015,-71.07712716666667,-17.800000000000004
1697739788.3703415,42.341005333333335,-71.07711966666666,-17.800000000000004
1697739788.4512563,42.34100933333333,-71.07711216666667,-17.800000000000004
1697739788.549995,42.3410135,-71.07710466666667,-17.900000000000002
1697739788.6542473,42.3410175,-71.07709716666666,-17.900000000000002
1697739788.7521598,42.34102166666667,-71.07708933333333,-17.900000000000002
1697739788.8519251,42.34102583333333,-71.07708166666667,-17.900000000000002
1697739788.948027,42.34103016666667,-71.07707383333333,-17.900000000000002
1697739789.0513632,42.34103433333333,-71.07706583333334,-17.900000000000002
1697739789.1530604,42.3410385,-71.07705766666666,-17.900000000000002
1697739789.2514548,42.34104283333333,-71.07704966666667,-17.900000000000002
1697739789.3516662,42.34104716666667,-71.0770415,-17.900000000000002
1697739789.451367,42.3410515,-71.07703333333333,-17.900000000000002
1697739789.5524297,42.341056,-71.077025,-18.000000000000004
1697739789.656313,42.34106033333333,-71.07701666666667,-18.000000000000004
1697739789.752081,42.34106466666667,-71.07700833333334,-18.000000000000004
1697739789.8484356,42.341069166666664,-71.07699983333333,-18.000000000000004
1697739789.9522517,42.3410735,-71.0769915,-18.000000000000004
1697739790.0548553,42.34107783333334,-71.076983,-18.000000000000004
1697739790.151071,42.341082166666666,-71.0769745,-18.000000000000004
1697739790.2520761,42.34108666666667,-71.07696616666667,-18.1
1697739790.3521729,42.341091,-71.07695766666667,-18.1
1697739790.4511664,42.341095333333335,-71.07694933333333,-18.1
1697739790.550951,42.341099666666665,-71.076941,-18.1
1697739790.6560643,42.341104,-71.07693266666666,-18.1
1697739790.748307,42.34110833333333,-71.07692433333334,-18.1
1697739790.8521843,42.34111266666667,-71.076916,-18.1
1697739790.9512932,42.341117,-71.07690783333334,-18.1
1697739791.0510643,42.3411215,-71.0768995,-18.1
1697739791.1523118,42.34112583333334,-71.07689133333334,-18.200000000000003
1697739791.2518888,42.341130166666666,-71.07688316666666,-18.200000000000003
1697739791.3513682,42.3411345,-71.076875,-18.200000000000003
1697739791.452827,42.34113883333333,-71.076867,-18.200000000000003
1697739791.5518448,42.341143333333335,-71.076859,-18.200000000000003
1697739791.6525297,42.3411475,-71.076851,-18.200000000000003
1697739791.7523012,42.341152,-71.076843,-18.200000000000003
1697739791.8553953,42.34115633333333,-71.076835,-18.300000000000004
1697739791.9528713,42.3411605,-71.07682716666666,-18.300000000000004
1697739792.0522046,42.34116483333333,-71.0768195,-18.300000000000004
1697739792.1511617,42.341168833333334,-71.07681166666667,-18.300000000000004
1697739792.2510176,42.341173,-71.076804,-18.300000000000004
1697739792.3519926,42.341177,-71.07679633333333,-18.300000000000004
1697739792.4521806,42.341181166666665,-71.076789,-18.300000000000004
1697739792.5476243,42.34118516666667,-71.0767815,-18.400000000000002
1697739792.6563745,42.341189166666666,-71.07677416666667,-18.400000000000002
1697739792.754165,42.34119316666666,-71.076767,-18.400000000000002
1697739792.8520477,42.341197,-71.07675983333333,-18.400000000000002
1697739792.9523344,42.341201,-71.07675266666666,-18.400000000000002
1697739793.0511937,42.34120466666667,-71.07674583333333,-18.400000000000002
1697739793.1515129,42.3412085,-71.07673883333334,-18.500000000000004
1697739793.252081,42.341212166666665,-71.07673183333333,-18.500000000000004
1697739793.351847,42.341216,-71.07672516666666,-18.500000000000004
1697739793.4481373,42.34121966666667,-71.07671866666666,-18.500000000000004
1697739793.5517805,42.34122333333333,-71.076712,-18.500000000000004
1697739793.6572647,42.34122683333333,-71.07670533333334,-18.500000000000004
1697739793.7531083,42.341230333333336,-71.07669883333334,-18.500000000000004
1697739793.8534665,42.341233833333334,-71.0766925,-18.6
1697739793.952373,42.34123733333333,-71.076686,-18.6
1697739794.0518818,42.34124083333333,-71.07667966666666,-18.6
1697739794.1530478,42.34124416666667,-71.07667333333333,-18.6
1697739794.2523112,42.34124766666667,-71.076667,-18.6
1697739794.3492117,42.341251166666666,-71.07666083333334,-18.6
1697739794.4532156,42.3412545,-71.0766545,-18.6
1697739794.5522494,42.34125783333333,-71.07664833333334,-18.6
1697739794.6562376,42.341261333333335,-71.07664216666667,-18.6
1697739794.754841,42.34126466666667,-71.076636,-18.700000000000003
1697739794.8528206,42.341268,-71.07662983333333,-18.700000000000003
1697739794.9525504,42.3412715,-71.07662366666666,-18.700000000000003
1697739795.053238,42.34127466666666,-71.0766175,-18.700000000000003
1697739795.1545415,42.341278,-71.07661133333333,-18.700000000000003
1697739795.251916,42.341281333333335,-71.07660516666667,-18.700000000000003
1697739795.3527117,42.3412845,-71.07659916666667,-18.700000000000003
1697739795.4530137,42.34128783333333,-71.076593,-18.700000000000003
1697739795.5509229,42.341291166666664,-71.07658666666667,-18.700000000000003
1697739795.6561232,42.3412945,-71.07658066666667,-18.700000000000003
1697739795.751464,42.341297833333336,-71.07657433333334,-18.700000000000003
1697739795.8527107,42.341301,-71.07656816666666,-18.700000000000003
1697739795.953357,42.34130433333333,-71.07656183333333,-18.700000000000003
1697739796.0520284,42.341307666666665,-71.0765555,-18.800000000000004
1697739796.1498315,42.341311,-71.076549,-18.700000000000003
1697739796.252817,42.3413145,-71.0765425,-18.800000000000004
1697739796.3539486,42.341318,-71.076536,-18.800000000000004
1697739796.4522696,42.3413215,-71.0765295,-18.800000000000004
1697739796.5524755,42.341325166666664,-71.07652283333333,-18.800000000000004
1697739796.6555405,42.34132866666667,-71.076516,-18.800000000000004
1697739796.7529235,42.341332333333334,-71.07650916666667,-18.800000000000004
1697739796.8551722,42.341336,-71.07650233333334,-18.800000000000004
1697739796.9543824,42.341339833333336,-71.0764955,-18.800000000000004
1697739797.050581,42.3413435,-71.0764885,-18.900000000000002
1697739797.155273,42.341347166666665,-71.07648116666667,-18.900000000000002
1697739797.2542603,42.341351,-71.076474,-18.900000000000002
1697739797.3529868,42.341355,-71.07646683333333,-18.900000000000002
1697739797.4542706,42.341359,-71.0764595,-18.900000000000002
1697739797.5530531,42.341362833333335,-71.07645216666667,-19.000000000000004
1697739797.6561127,42.34136683333333,-71.07644483333333,-19.000000000000004
1697739797.7542746,42.341370833333336,-71.07643733333333,-19.000000000000004
1697739797.8539002,42.34137466666667,-71.07642983333334,-19.000000000000004
1697739797.9501877,42.341378666666664,-71.07642233333333,-19.000000000000004
1697739798.0532787,42.34138266666667,-71.07641466666666,-19.000000000000004
1697739798.152901,42.34138683333333,-71.07640716666667,-19.000000000000004
1697739798.2524662,42.341390833333335,-71.0763995,-19.000000000000004
1697739798.3530731,42.341395,-71.076392,-19.000000000000004
1697739798.4533675,42.341399,-71.07638416666667,-19.1
1697739798.5515425,42.341403,-71.0763765,-19.1
1697739798.6559222,42.34140716666667,-71.076369,-19.1
1697739798.7520936,42.34141116666667,-71.07636133333334,-19.1
1697739798.8500109,42.34141533333333,-71.07635366666666,-19.1
1697739798.9522712,42.341419333333334,-71.07634583333333,-19.1
1697739799.0513482,42.3414235,-71.07633816666667,-19.1
1697739799.1516256,42.3414275,-71.0763305,-19.1
1697739799.2533426,42.3414315,-71.07632283333334,-19.1
1697739799.3512354,42.3414355,-71.07631516666666,-19.200000000000003
1697739799.4521449,42.341439666666666,-71.0763075,-19.200000000000003
1697739799.5522118,42.34144366666666,-71.07629966666667,-19.200000000000003
1697739799.6580253,42.34144766666667,-71.076292,-19.200000000000003
1697739799.7482522,42.341451666666664,-71.07628416666667,-19.200000000000003
1697739799.852231,42.34145566666667,-71.0762765,-19.200000000000003
1697739799.9524856,42.341459666666665,-71.07626866666666,-19.200000000000003
1697739800.051935,42.34146366666667,-71.07626116666667,-19.200000000000003
1697739800.1528087,42.34146766666667,-71.0762535,-19.200000000000003
1697739800.2527778,42.34147166666666,-71.07624583333333,-19.200000000000003
1697739800.353114,42.341475833333334,-71.07623833333334,-19.200000000000003
1697739800.4531922,42.34147983333333,-71.07623083333333,-19.200000000000003
1697739800.5533864,42.341484,-71.07622316666667,-19.200000000000003
1697739800.6524181,42.341488,-71.07621566666667,-19.200000000000003
1697739800.7533443,42.34149216666667,-71.076208,-19.200000000000003
1697739800.8515515,42.34149633333333,-71.07620033333333,-19.200000000000003
1697739800.9519734,42.3415005,-71.07619266666667,-19.200000000000003
1697739801.0529542,42.3415045,-71.076185,-19.300000000000004
1697739801.152318,42.34150866666667,-71.07617716666667,-19.300000000000004
1697739801.2517273,42.34151283333333,-71.07616933333334,-19.300000000000004
1697739801.3525827,42.34151716666667,-71.07616166666666,-19.300000000000004
1697739801.4517872,42.34152133333333,-71.07615366666667,-19.300000000000004
1697739801.5489538,42.3415255,-71.07614583333333,-19.300000000000004
1697739801.657029,42.34152983333333,-71.07613783333333,-19.300000000000004
1697739801.752172,42.341534,-71.07612983333334,-19.300000000000004
1697739801.8520834,42.341538166666666,-71.07612183333333,-19.300000000000004
1697739801.9532232,42.3415425,-71.07611383333334,-19.400000000000002
1697739802.0538952,42.34154683333333,-71.07610583333333,-19.400000000000002
1697739802.153637,42.34155116666667,-71.07609783333334,-19.400000000000002
1697739802.2531674,42.3415555,-71.07608966666666,-19.400000000000002
1697739802.3533256,42.34155966666667,-71.07608166666667,-19.400000000000002
1697739802.4497466,42.341564,-71.07607366666667,-19.400000000000002
1697739802.5525455,42.341568333333335,-71.0760655,-19.400000000000002
1697739802.660017,42.341572666666664,-71.07605733333334,-19.400000000000002
1697739802.7515547,42.341577,-71.076049,-19.400000000000002
1697739802.8527882,42.3415815,-71.07604083333334,-19.400000000000002
1697739802.9511583,42.34158583333333,-71.07603266666666,-19.400000000000002
1697739803.051633,42.34159016666667,-71.07602433333334,-19.500000000000004
1697739803.1522784,42.341594666666666,-71.076016,-19.400000000000002
1697739803.252882,42.341599,-71.07600766666667,-19.400000000000002
1697739803.3496692,42.3416035,-71.07599933333333,-19.500000000000004
1697739803.4536765,42.341608,-71.07599083333334,-19.500000000000004
1697739803.5515833,42.34161233333333,-71.07598233333333,-19.500000000000004
1697739803.6552012,42.341617,-71.075974,-19.500000000000004
1697739803.7507982,42.3416215,-71.0759655,-19.500000000000004
1697739803.8506086,42.341626166666664,-71.075957,-19.500000000000004
1697739803.9516144,42.34163083333333,-71.0759485,-19.500000000000004
1697739804.0493448,42.3416355,-71.07594,-19.500000000000004
1697739804.149294,42.341640166666664,-71.0759315,-19.500000000000004
1697739804.245461,42.34164483333333,-71.07592283333334,-19.500000000000004
1697739804.3497446,42.34164966666667,-71.07591433333333,-19.6
1697739804.4510345,42.34165433333333,-71.0759055,-19.6
1697739804.5502152,42.34165933333333,-71.07589683333333,-19.6
1697739804.654395,42.34166416666667,-71.07588816666667,-19.6
1697739804.7527165,42.341669,-71.0758795,-19.6
1697739804.852416,42.34167383333333,-71.07587083333334,-19.6
1697739804.9549644,42.34167866666667,-71.075862,-19.6
1697739805.0533938,42.34168366666667,-71.07585316666666,-19.6
1697739805.149199,42.3416885,-71.07584433333334,-19.6
1697739805.256895,42.34169333333333,-71.0758355,-19.6
1697739805.3551993,42.34169833333333,-71.0758265,-19.6
1697739805.453482,42.341703333333335,-71.0758175,-19.6
1697739805.554045,42.34170816666666,-71.0758085,-19.6
1697739805.6587753,42.341713166666665,-71.0757995,-19.700000000000003
1697739805.7542086,42.341718166666666,-71.0757905,-19.700000000000003
1697739805.855054,42.34172316666667,-71.07578133333334,-19.700000000000003
1697739805.9530952,42.34172816666667,-71.07577233333333,-19.700000000000003
1697739806.049633,42.341733166666664,-71.075763,-19.700000000000003
1697739806.1542244,42.341738166666666,-71.07575383333334,-19.700000000000003
1697739806.2565272,42.34174333333333,-71.07574466666667,-19.700000000000003
1697739806.351226,42.341748333333335,-71.0757355,-19.700000000000003
1697739806.4530401,42.3417535,-71.07572633333334,-19.700000000000003
1697739806.5531845,42.341758666666664,-71.07571716666666,-19.700000000000003
1697739806.6553915,42.341763666666665,-71.07570766666667,-19.700000000000003
1697739806.751548,42.34176883333333,-71.07569833333334,-19.700000000000003
1697739806.8506472,42.341774,-71.075689,-19.700000000000003
1697739806.9479778,42.34177916666667,-71.07567966666667,-19.800000000000004
1697739807.051508,42.34178416666666,-71.07567016666667,-19.800000000000004
1697739807.1513765,42.34178933333333,-71.07566066666666,-19.800000000000004
1697739807.25078,42.3417945,-71.07565116666666,-19.800000000000004
1697739807.3513255,42.34179966666667,-71.0756415,-19.800000000000004
1697739807.4504573,42.341804833333335,-71.07563216666667,-19.900000000000002
1697739807.5506046,42.34181016666667,-71.07562266666666,-19.900000000000002
